,medianHouseValue
11789,90500.0
11790,157800.0
11791,363200.0
11792,97400.0
11793,157700.0
11794,251300.0
11795,208300.0
11796,396000.0
11797,70300.0
11798,84600.0
11799,283300.0
11800,167900.0
11801,50800.0
11802,100800.0
11803,148400.0
11804,150900.0
11805,500001.0
11806,270800.0
11807,88300.0
11808,305800.0
11809,450000.0
11810,192800.0
11811,182300.0
11812,293900.0
11813,166700.0
11814,165200.0
11815,156900.0
11816,170600.0
11817,158600.0
11818,474100.0
11819,150200.0
11820,126700.0
11821,275000.0
11822,244600.0
11823,230200.0
11824,173900.0
11825,272500.0
11826,157300.0
11827,86600.0
11828,182800.0
11829,209400.0
11830,185800.0
11831,368000.0
11832,366700.0
11833,190000.0
11834,78100.0
11835,125000.0
11836,194400.0
11837,494400.0
11838,70400.0
11839,235900.0
11840,180100.0
11841,118500.0
11842,143400.0
11843,93200.0
11844,162500.0
11845,63300.0
11846,500001.0
11847,185000.0
11848,53900.0
11849,79000.0
11850,241200.0
11851,101400.0
11852,81800.0
11853,226900.0
11854,81300.0
11855,161700.0
11856,500001.0
11857,275000.0
11858,198200.0
11859,91700.0
11860,261000.0
11861,190900.0
11862,266400.0
11863,93200.0
11864,82800.0
11865,48300.0
11866,327900.0
11867,68600.0
11868,57700.0
11869,108800.0
11870,79200.0
11871,280000.0
11872,158800.0
11873,74800.0
11874,165700.0
11875,83500.0
11876,189300.0
11877,161100.0
11878,313300.0
11879,133100.0
11880,250200.0
11881,159700.0
11882,120800.0
11883,299400.0
11884,83300.0
11885,137500.0
11886,300000.0
11887,470800.0
11888,410300.0
11889,217100.0
11890,234500.0
11891,202400.0
11892,143200.0
11893,172600.0
11894,105500.0
11895,88900.0
11896,240300.0
11897,130900.0
11898,173100.0
11899,365900.0
11900,242400.0
11901,340800.0
11902,189300.0
11903,286800.0
11904,118800.0
11905,194000.0
11906,500001.0
11907,125000.0
11908,500001.0
11909,87500.0
11910,140600.0
11911,500001.0
11912,225000.0
11913,83900.0
11914,103100.0
11915,165900.0
11916,417800.0
11917,450000.0
11918,500001.0
11919,63300.0
11920,352100.0
11921,102800.0
11922,175700.0
11923,242000.0
11924,113600.0
11925,181300.0
11926,86900.0
11927,106300.0
11928,219800.0
11929,156000.0
11930,144600.0
11931,107200.0
11932,276200.0
11933,313100.0
11934,173100.0
11935,292700.0
11936,92000.0
11937,113400.0
11938,276300.0
11939,320400.0
11940,330200.0
11941,124200.0
11942,199400.0
11943,253000.0
11944,250800.0
11945,88500.0
11946,320200.0
11947,500001.0
11948,296300.0
11949,84100.0
11950,130500.0
11951,138200.0
11952,179100.0
11953,235300.0
11954,293500.0
11955,213200.0
11956,128100.0
11957,55600.0
11958,233300.0
11959,113200.0
11960,230400.0
11961,82100.0
11962,119200.0
11963,160400.0
11964,204800.0
11965,126000.0
11966,324700.0
11967,218500.0
11968,500001.0
11969,70500.0
11970,110700.0
11971,77100.0
11972,205100.0
11973,352100.0
11974,450000.0
11975,404800.0
11976,433300.0
11977,151700.0
11978,132100.0
11979,111800.0
11980,191700.0
11981,300000.0
11982,83800.0
11983,184200.0
11984,167900.0
11985,214300.0
11986,81300.0
11987,58000.0
11988,141100.0
11989,239900.0
11990,121300.0
11991,173800.0
11992,88400.0
11993,144500.0
11994,209000.0
11995,159400.0
11996,353600.0
11997,93100.0
11998,163300.0
11999,121500.0
12000,139100.0
12001,72400.0
12002,325000.0
12003,185600.0
12004,137000.0
12005,500001.0
12006,126000.0
12007,81900.0
12008,250000.0
12009,253100.0
12010,168900.0
12011,282200.0
12012,183200.0
12013,111000.0
12014,127600.0
12015,87500.0
12016,135800.0
12017,238800.0
12018,154400.0
12019,178400.0
12020,67500.0
12021,207000.0
12022,288200.0
12023,108300.0
12024,162500.0
12025,355900.0
12026,187500.0
12027,92400.0
12028,361700.0
12029,186300.0
12030,187500.0
12031,114500.0
12032,209500.0
12033,258500.0
12034,80600.0
12035,500001.0
12036,163200.0
12037,265200.0
12038,146900.0
12039,134400.0
12040,52600.0
12041,122900.0
12042,150800.0
12043,330700.0
12044,223500.0
12045,120400.0
12046,106000.0
12047,365500.0
12048,137500.0
12049,192000.0
12050,500001.0
12051,179900.0
12052,266700.0
12053,152300.0
12054,110100.0
12055,147600.0
12056,133500.0
12057,290900.0
12058,161100.0
12059,262700.0
12060,139200.0
12061,241300.0
12062,127500.0
12063,175900.0
12064,101700.0
12065,102000.0
12066,191900.0
12067,184300.0
12068,123200.0
12069,93500.0
12070,143800.0
12071,298500.0
12072,324600.0
12073,272400.0
12074,191400.0
12075,165500.0
12076,99800.0
12077,236200.0
12078,226100.0
12079,141700.0
12080,206300.0
12081,466100.0
12082,155500.0
12083,252200.0
12084,206300.0
12085,87500.0
12086,247900.0
12087,57000.0
12088,480800.0
12089,251400.0
12090,71700.0
12091,166500.0
12092,63100.0
12093,179800.0
12094,287000.0
12095,138100.0
12096,416300.0
12097,214600.0
12098,99400.0
12099,255600.0
12100,87500.0
12101,500001.0
12102,177900.0
12103,91300.0
12104,265100.0
12105,70400.0
12106,157300.0
12107,48700.0
12108,161800.0
12109,262500.0
12110,144900.0
12111,263800.0
12112,93800.0
12113,266500.0
12114,232500.0
12115,254200.0
12116,85600.0
12117,102300.0
12118,95900.0
12119,171800.0
12120,176100.0
12121,419100.0
12122,85500.0
12123,60600.0
12124,500001.0
12125,167000.0
12126,422400.0
12127,158900.0
12128,157200.0
12129,75100.0
12130,173200.0
12131,186500.0
12132,175000.0
12133,422500.0
12134,85800.0
12135,261000.0
12136,151000.0
12137,142800.0
12138,92800.0
12139,410000.0
12140,262100.0
12141,451300.0
12142,386100.0
12143,252100.0
12144,187500.0
12145,86500.0
12146,324800.0
12147,186300.0
12148,500001.0
12149,172400.0
12150,148200.0
12151,226200.0
12152,361700.0
12153,50700.0
12154,99200.0
12155,433300.0
12156,350600.0
12157,226600.0
12158,166100.0
12159,275000.0
12160,146200.0
12161,278500.0
12162,307400.0
12163,339000.0
12164,91400.0
12165,125400.0
12166,93800.0
12167,229200.0
12168,55800.0
12169,214500.0
12170,163900.0
12171,250000.0
12172,187300.0
12173,55600.0
12174,120800.0
12175,135000.0
12176,239100.0
12177,153400.0
12178,65000.0
12179,177200.0
12180,112500.0
12181,99700.0
12182,53400.0
12183,100000.0
12184,136000.0
12185,103000.0
12186,228200.0
12187,249600.0
12188,164800.0
12189,348500.0
12190,500001.0
12191,268800.0
12192,175000.0
12193,337500.0
12194,141600.0
12195,215800.0
12196,164600.0
12197,265700.0
12198,387800.0
12199,137600.0
12200,66900.0
12201,98200.0
12202,350000.0
12203,149500.0
12204,169100.0
12205,381500.0
12206,113600.0
12207,465700.0
12208,100000.0
12209,95100.0
12210,178700.0
12211,81300.0
12212,250000.0
12213,210200.0
12214,210800.0
12215,185400.0
12216,274200.0
12217,167800.0
12218,112600.0
12219,455400.0
12220,256300.0
12221,92000.0
12222,91800.0
12223,182300.0
12224,135600.0
12225,240800.0
12226,174200.0
12227,67300.0
12228,232600.0
12229,72600.0
12230,141700.0
12231,76900.0
12232,99000.0
12233,82800.0
12234,66600.0
12235,194800.0
12236,333500.0
12237,63500.0
12238,284100.0
12239,100600.0
12240,107200.0
12241,500001.0
12242,214300.0
12243,334500.0
12244,233300.0
12245,162200.0
12246,187600.0
12247,202100.0
12248,219100.0
12249,253500.0
12250,71000.0
12251,57700.0
12252,49500.0
12253,163000.0
12254,237400.0
12255,143800.0
12256,278800.0
12257,400000.0
12258,164100.0
12259,391000.0
12260,151700.0
12261,222200.0
12262,135600.0
12263,439800.0
12264,500001.0
12265,432600.0
12266,68900.0
12267,218300.0
12268,167700.0
12269,76200.0
12270,175000.0
12271,358700.0
12272,74300.0
12273,228600.0
12274,282300.0
12275,186300.0
12276,375000.0
12277,442900.0
12278,292100.0
12279,461500.0
12280,198000.0
12281,158300.0
12282,478500.0
12283,196900.0
12284,375700.0
12285,69500.0
12286,233300.0
12287,174400.0
12288,177500.0
12289,183800.0
12290,226000.0
12291,134100.0
12292,218000.0
12293,63900.0
12294,148100.0
12295,79700.0
12296,148500.0
12297,435700.0
12298,295700.0
12299,269600.0
12300,356000.0
12301,237000.0
12302,112500.0
12303,153800.0
12304,129200.0
12305,226900.0
12306,210100.0
12307,424400.0
12308,49400.0
12309,118500.0
12310,209900.0
12311,154400.0
12312,147900.0
12313,67400.0
12314,286700.0
12315,96700.0
12316,179400.0
12317,187400.0
12318,209800.0
12319,101400.0
12320,161500.0
12321,225000.0
12322,233800.0
12323,74200.0
12324,275000.0
12325,120700.0
12326,195200.0
12327,198100.0
12328,204800.0
12329,72200.0
12330,122800.0
12331,285400.0
12332,81300.0
12333,42500.0
12334,83300.0
12335,291500.0
12336,145100.0
12337,313900.0
12338,177900.0
12339,381300.0
12340,159700.0
12341,230000.0
12342,71300.0
12343,241600.0
12344,315200.0
12345,147500.0
12346,170800.0
12347,181300.0
12348,254200.0
12349,83300.0
12350,270600.0
12351,315200.0
12352,228200.0
12353,145700.0
12354,83800.0
12355,99000.0
12356,341400.0
12357,104700.0
12358,116300.0
12359,74500.0
12360,84700.0
12361,148900.0
12362,81300.0
12363,274600.0
12364,500001.0
12365,91300.0
12366,447700.0
12367,225000.0
12368,149100.0
12369,401000.0
12370,96100.0
12371,410200.0
12372,270300.0
12373,156700.0
12374,71000.0
12375,187500.0
12376,184200.0
12377,84700.0
12378,165100.0
12379,52500.0
12380,87500.0
12381,103600.0
12382,109400.0
12383,175000.0
12384,268800.0
12385,237500.0
12386,206100.0
12387,162900.0
12388,105400.0
12389,192600.0
12390,229300.0
12391,85000.0
12392,471600.0
12393,384400.0
12394,157700.0
12395,73100.0
12396,156000.0
12397,184400.0
12398,213000.0
12399,72000.0
12400,195200.0
12401,211500.0
12402,193800.0
12403,196000.0
12404,123800.0
12405,63800.0
12406,145200.0
12407,50000.0
12408,114300.0
12409,176600.0
12410,131300.0
12411,141800.0
12412,151100.0
12413,446800.0
12414,67900.0
12415,124000.0
12416,200000.0
12417,228000.0
12418,329400.0
12419,190700.0
12420,200800.0
12421,200000.0
12422,276100.0
12423,265900.0
12424,93300.0
12425,152400.0
12426,500001.0
12427,230600.0
12428,289400.0
12429,191100.0
12430,500001.0
12431,153400.0
12432,162500.0
12433,125000.0
12434,335100.0
12435,151000.0
12436,201200.0
12437,56400.0
12438,74600.0
12439,109400.0
12440,49800.0
12441,139200.0
12442,350000.0
12443,72900.0
12444,55000.0
12445,500001.0
12446,138200.0
12447,84700.0
12448,159400.0
12449,107200.0
12450,236200.0
12451,179200.0
12452,165400.0
12453,175400.0
12454,145800.0
12455,357800.0
12456,68900.0
12457,225000.0
12458,216100.0
12459,106300.0
12460,213900.0
12461,192000.0
12462,108900.0
12463,65900.0
12464,217600.0
12465,57500.0
12466,174200.0
12467,178500.0
12468,223200.0
12469,110700.0
12470,121800.0
12471,69400.0
12472,384500.0
12473,267600.0
12474,177500.0
12475,202300.0
12476,94200.0
12477,74300.0
12478,346200.0
12479,243700.0
12480,150000.0
12481,500001.0
12482,161500.0
12483,319700.0
12484,145200.0
12485,112500.0
12486,120700.0
12487,248100.0
12488,219700.0
12489,283600.0
12490,120000.0
12491,176100.0
12492,142800.0
12493,150000.0
12494,153600.0
12495,89900.0
12496,225000.0
12497,221600.0
12498,83500.0
12499,343900.0
12500,184100.0
12501,111800.0
12502,108000.0
12503,87500.0
12504,500001.0
12505,178400.0
12506,152500.0
12507,117800.0
12508,87500.0
12509,106300.0
12510,260700.0
12511,65800.0
12512,97200.0
12513,118500.0
12514,177200.0
12515,155000.0
12516,97400.0
12517,300600.0
12518,60000.0
12519,352800.0
12520,167200.0
12521,190700.0
12522,456300.0
12523,200000.0
12524,88900.0
12525,172400.0
12526,120900.0
12527,219500.0
12528,124100.0
12529,178900.0
12530,123200.0
12531,301900.0
12532,419900.0
12533,113300.0
12534,99100.0
12535,212500.0
12536,73100.0
12537,181300.0
12538,272600.0
12539,108900.0
12540,63000.0
12541,239300.0
12542,55400.0
12543,435800.0
12544,500001.0
12545,135200.0
12546,136400.0
12547,195900.0
12548,397500.0
12549,196100.0
12550,133900.0
12551,271500.0
12552,46300.0
12553,178300.0
12554,72100.0
12555,95200.0
12556,61300.0
12557,168000.0
12558,127500.0
12559,50000.0
12560,420500.0
12561,132100.0
12562,136700.0
12563,350000.0
12564,148000.0
12565,271300.0
12566,82500.0
12567,54700.0
12568,57500.0
12569,417800.0
12570,167600.0
12571,291700.0
12572,137500.0
12573,136000.0
12574,203200.0
12575,141100.0
12576,241700.0
12577,85700.0
12578,137500.0
12579,174000.0
12580,108500.0
12581,314700.0
12582,160300.0
12583,143100.0
12584,257500.0
12585,282200.0
12586,134500.0
12587,295900.0
12588,400000.0
12589,198000.0
12590,155900.0
12591,87900.0
12592,104000.0
12593,399400.0
12594,260100.0
12595,348800.0
12596,183000.0
12597,76600.0
12598,500001.0
12599,185400.0
12600,199200.0
12601,71600.0
12602,219200.0
12603,137500.0
12604,216700.0
12605,376900.0
12606,243300.0
12607,156800.0
12608,150000.0
12609,212100.0
12610,93100.0
12611,67500.0
12612,358000.0
12613,125700.0
12614,253400.0
12615,423100.0
12616,198200.0
12617,67900.0
12618,199200.0
12619,106700.0
12620,138500.0
12621,122900.0
12622,103700.0
12623,222500.0
12624,91700.0
12625,196100.0
12626,210300.0
12627,52600.0
12628,102600.0
12629,159700.0
12630,161400.0
12631,156500.0
12632,226400.0
12633,218800.0
12634,118900.0
12635,413500.0
12636,162400.0
12637,156300.0
12638,100000.0
12639,140500.0
12640,94800.0
12641,193500.0
12642,500001.0
12643,62700.0
12644,440300.0
12645,67500.0
12646,153900.0
12647,500001.0
12648,73600.0
12649,225800.0
12650,236500.0
12651,82000.0
12652,294200.0
12653,156100.0
12654,272600.0
12655,49300.0
12656,324000.0
12657,188700.0
12658,245400.0
12659,93300.0
12660,192300.0
12661,269400.0
12662,128300.0
12663,139300.0
12664,162500.0
12665,91400.0
12666,359100.0
12667,225000.0
12668,102900.0
12669,96900.0
12670,234600.0
12671,139900.0
12672,169600.0
12673,165200.0
12674,112500.0
12675,88600.0
12676,121400.0
12677,255800.0
12678,391900.0
12679,216800.0
12680,342000.0
12681,279200.0
12682,500001.0
12683,92600.0
12684,258100.0
12685,127300.0
12686,104600.0
12687,183000.0
12688,203800.0
12689,228700.0
12690,234900.0
12691,186900.0
12692,326700.0
12693,188400.0
12694,220000.0
12695,92000.0
12696,273800.0
12697,164000.0
12698,130700.0
12699,153200.0
12700,253300.0
12701,237500.0
12702,229000.0
12703,215200.0
12704,369100.0
12705,215000.0
12706,148900.0
12707,87900.0
12708,182400.0
12709,195800.0
12710,85100.0
12711,87500.0
12712,357200.0
12713,136500.0
12714,55000.0
12715,500000.0
12716,104200.0
12717,144600.0
12718,319400.0
12719,264100.0
12720,301300.0
12721,162500.0
12722,84500.0
12723,264400.0
12724,232200.0
12725,171900.0
12726,177100.0
12727,500001.0
12728,47800.0
12729,170000.0
12730,250000.0
12731,275000.0
12732,500001.0
12733,195500.0
12734,59200.0
12735,169200.0
12736,303900.0
12737,114400.0
12738,59200.0
12739,220200.0
12740,235400.0
12741,280400.0
12742,329500.0
12743,255100.0
12744,142200.0
12745,77400.0
12746,87500.0
12747,269000.0
12748,114200.0
12749,100000.0
12750,249500.0
12751,135000.0
12752,281900.0
12753,156300.0
12754,286200.0
12755,89600.0
12756,68800.0
12757,160900.0
12758,365600.0
12759,141900.0
12760,257200.0
12761,101900.0
12762,392900.0
12763,234600.0
12764,162700.0
12765,185600.0
12766,414300.0
12767,94600.0
12768,181000.0
12769,460000.0
12770,61800.0
12771,368600.0
12772,336700.0
12773,325000.0
12774,500001.0
12775,84200.0
12776,193800.0
12777,116700.0
12778,183500.0
12779,157500.0
12780,218800.0
12781,229800.0
12782,202100.0
12783,252800.0
12784,76400.0
12785,398300.0
12786,59400.0
12787,114700.0
12788,189400.0
12789,113700.0
12790,236100.0
12791,240100.0
12792,220600.0
12793,189000.0
12794,163800.0
12795,168300.0
12796,175000.0
12797,109100.0
12798,173300.0
12799,68500.0
12800,162700.0
12801,93400.0
12802,217500.0
12803,345700.0
12804,253500.0
12805,146500.0
12806,420800.0
12807,304500.0
12808,74100.0
12809,214800.0
12810,126000.0
12811,137500.0
12812,156800.0
12813,214600.0
12814,90400.0
12815,94800.0
12816,124800.0
12817,341900.0
12818,160200.0
12819,191000.0
12820,99100.0
12821,151800.0
12822,405800.0
12823,161400.0
12824,134400.0
12825,110200.0
12826,102900.0
12827,311800.0
12828,404700.0
12829,58700.0
12830,87500.0
12831,162900.0
12832,133400.0
12833,114200.0
12834,150400.0
12835,217200.0
12836,171300.0
12837,192700.0
12838,207600.0
12839,213500.0
12840,205900.0
12841,79900.0
12842,143800.0
12843,184100.0
12844,198700.0
12845,164200.0
12846,366900.0
12847,278800.0
12848,295400.0
12849,226900.0
12850,500001.0
12851,109300.0
12852,179200.0
12853,227200.0
12854,346700.0
12855,349900.0
12856,89100.0
12857,456200.0
12858,325900.0
12859,114400.0
12860,146500.0
12861,114700.0
12862,187500.0
12863,169600.0
12864,143400.0
12865,141300.0
12866,409700.0
12867,410200.0
12868,174500.0
12869,323600.0
12870,277300.0
12871,248600.0
12872,375000.0
12873,341800.0
12874,327300.0
12875,390600.0
12876,92200.0
12877,245500.0
12878,173600.0
12879,74100.0
12880,500001.0
12881,150400.0
12882,140100.0
12883,115400.0
12884,217500.0
12885,98700.0
12886,164700.0
12887,256100.0
12888,246700.0
12889,188700.0
12890,183600.0
12891,73800.0
12892,103300.0
12893,128900.0
12894,238900.0
12895,174200.0
12896,144500.0
12897,215100.0
12898,113600.0
12899,261300.0
12900,245600.0
12901,186600.0
12902,113500.0
12903,126900.0
12904,157500.0
12905,73500.0
12906,219500.0
12907,205000.0
12908,150500.0
12909,129900.0
12910,402900.0
12911,325000.0
12912,64600.0
12913,140300.0
12914,144000.0
12915,168100.0
12916,163500.0
12917,72600.0
12918,500001.0
12919,176000.0
12920,115300.0
12921,231400.0
12922,144700.0
12923,170700.0
12924,120000.0
12925,255600.0
12926,243500.0
12927,247700.0
12928,195100.0
12929,135400.0
12930,294100.0
12931,229000.0
12932,323000.0
12933,500001.0
12934,163900.0
12935,78800.0
12936,137500.0
12937,245100.0
12938,162500.0
12939,363900.0
12940,289400.0
12941,445200.0
12942,184600.0
12943,179200.0
12944,162500.0
12945,266000.0
12946,184600.0
12947,172500.0
12948,500001.0
12949,122700.0
12950,137500.0
12951,437500.0
12952,323100.0
12953,223200.0
12954,146400.0
12955,411200.0
12956,353600.0
12957,260300.0
12958,143100.0
12959,130400.0
12960,123400.0
12961,104200.0
12962,144000.0
12963,64600.0
12964,207400.0
12965,74900.0
12966,159200.0
12967,423700.0
12968,121400.0
12969,95200.0
12970,117500.0
12971,179800.0
12972,434500.0
12973,260400.0
12974,216800.0
12975,90800.0
12976,344400.0
12977,72000.0
12978,145300.0
12979,306800.0
12980,178400.0
12981,266900.0
12982,183300.0
12983,45600.0
12984,56100.0
12985,80800.0
12986,448300.0
12987,70700.0
12988,244000.0
12989,55000.0
12990,170300.0
12991,159800.0
12992,361900.0
12993,337300.0
12994,222400.0
12995,146400.0
12996,283300.0
12997,234000.0
12998,483700.0
12999,118200.0
13000,32900.0
13001,240600.0
13002,131000.0
13003,164000.0
13004,161100.0
13005,346300.0
13006,193800.0
13007,98200.0
13008,220000.0
13009,59600.0
13010,364800.0
13011,292900.0
13012,242500.0
13013,162300.0
13014,262500.0
13015,93100.0
13016,500001.0
13017,300000.0
13018,214200.0
13019,223200.0
13020,156300.0
13021,313000.0
13022,153700.0
13023,461300.0
13024,231400.0
13025,103000.0
13026,238000.0
13027,200700.0
13028,133400.0
13029,375000.0
13030,143500.0
13031,244800.0
13032,265800.0
13033,313000.0
13034,256300.0
13035,137500.0
13036,383300.0
13037,79800.0
13038,56800.0
13039,101500.0
13040,370500.0
13041,169300.0
13042,128000.0
13043,162500.0
13044,302600.0
13045,279400.0
13046,237900.0
13047,202000.0
13048,90000.0
13049,67900.0
13050,385900.0
13051,106400.0
13052,96800.0
13053,100600.0
13054,112800.0
13055,202200.0
13056,109800.0
13057,199000.0
13058,288500.0
13059,371800.0
13060,209200.0
13061,135500.0
13062,404700.0
13063,78000.0
13064,112300.0
13065,351400.0
13066,83000.0
13067,164100.0
13068,238200.0
13069,134700.0
13070,94800.0
13071,93800.0
13072,366100.0
13073,124100.0
13074,183900.0
13075,161000.0
13076,158300.0
13077,152400.0
13078,165000.0
